,league,player_id,salary,season,season_end,season_start,team
1227,NBA,biyombi01,3049920,2013-14,2014,2013,Charlotte Bobcats
1228,NBA,biyombi01,3873398,2014-15,2015,2014,Charlotte Hornets
1229,NBA,biyombi01,3000000,2015-16,2016,2015,Toronto Raptors
1230,NBA,biyombi01,17000000,2016-17,2017,2016,Orlando Magic
1231,NBA,biyombi01,17000000,2017-18,2018,2017,Orlando Magic
1232,NBA,biyombi01,17000000,2018-19,2019,2018,Charlotte Hornets
1233,NBA,bjeline01,4000000,2015-16,2016,2015,Minnesota Timberwolves
1234,NBA,bjeline01,3800000,2016-17,2017,2016,Minnesota Timberwolves
1235,NBA,bjeline01,3949999,2017-18,2018,2017,Minnesota Timberwolves
1236,NBA,bjeline01,6500000,2018-19,2019,2018,Sacramento Kings
1237,NBA,blabuw01,200000,1985-86,1986,1985,Dallas Mavericks
1238,NBA,blabuw01,260000,1987-88,1988,1987,Dallas Mavericks
1239,NBA,blabuw01,280000,1988-89,1989,1988,Dallas Mavericks
1240,NBA,blackal01,140000,1992-93,1993,1992,Los Angeles Lakers
1241,NBA,blackro01,215000,1984-85,1985,1984,Dallas Mavericks
1242,NBA,blackro01,501106,1985-86,1986,1985,Dallas Mavericks
1243,NBA,blackro01,541736,1987-88,1988,1987,Dallas Mavericks
1244,NBA,blackro01,541700,1988-89,1989,1988,Dallas Mavericks
1245,NBA,blackro01,1200000,1989-90,1990,1989,Dallas Mavericks
1246,NBA,blackro01,1650000,1990-91,1991,1990,Dallas Mavericks
1247,NBA,blackro01,1920000,1991-92,1992,1991,Dallas Mavericks
1248,NBA,blackro01,1500000,1992-93,1993,1992,New York Knicks
1249,NBA,blackro01,1995000,1993-94,1994,1993,New York Knicks
1250,NBA,blackro01,1340000,1994-95,1995,1994,New York Knicks
1251,NBA,blackta01,507336,2014-15,2015,2014,Los Angeles Lakers
1252,NBA,blackta01,845059,2015-16,2016,2015,Los Angeles Lakers
1253,NBA,blackta01,6191000,2016-17,2017,2016,Los Angeles Lakers
1254,NBA,blackta01,3290000,2017-18,2018,2017,Houston Rockets
1255,NBA,blairde01,850000,2009-10,2010,2009,San Antonio Spurs
1256,NBA,blairde01,918000,2010-11,2011,2010,San Antonio Spurs
1257,NBA,blairde01,986000,2011-12,2012,2011,San Antonio Spurs
1258,NBA,blairde01,1054000,2012-13,2013,2012,San Antonio Spurs
1259,NBA,blairde01,947907,2013-14,2014,2013,Dallas Mavericks
1260,NBA,blairde01,2000000,2014-15,2015,2014,Washington Wizards
1261,NBA,blairde01,2000000,2015-16,2016,2015,Phoenix Suns
1262,NBA,blakean01,1349383,2018-19,2019,2018,Chicago Bulls
1263,NBA,blakest01,366931,2003-04,2004,2003,Washington Wizards
1264,NBA,blakest01,620046,2004-05,2005,2004,Washington Wizards
1265,NBA,blakest01,1000000,2005-06,2006,2005,Portland Trail Blazers
1266,NBA,blakest01,1330000,2006-07,2007,2006,Denver Nuggets
1267,NBA,blakest01,4250000,2007-08,2008,2007,Portland Trail Blazers
1268,NBA,blakest01,4250000,2008-09,2009,2008,Portland Trail Blazers
1269,NBA,blakest01,4930000,2009-10,2010,2009,Los Angeles Clippers
1270,NBA,blakest01,4000000,2010-11,2011,2010,Los Angeles Lakers
1271,NBA,blakest01,4000000,2011-12,2012,2011,Los Angeles Lakers
1272,NBA,blakest01,4000000,2012-13,2013,2012,Los Angeles Lakers
1273,NBA,blakest01,4000000,2013-14,2014,2013,Los Angeles Lakers
1274,NBA,blakest01,2077000,2014-15,2015,2014,Portland Trail Blazers
1275,NBA,blakest01,2170465,2015-16,2016,2015,Detroit Pistons
1276,NBA,blalowi01,412718,2006-07,2007,2006,Detroit Pistons
1277,NBA,blankla01,365000,1990-91,1991,1990,Detroit Pistons
1278,NBA,blankla01,415000,1991-92,1992,1991,Detroit Pistons
1279,NBA,blankla01,490000,1992-93,1993,1992,Minnesota Timberwolves
1280,NBA,blantri01,8000,1992-93,1993,1992,Chicago Bulls
1281,NBA,blatcan01,398762,2005-06,2006,2005,Washington Wizards
1282,NBA,blatcan01,664209,2006-07,2007,2006,Washington Wizards
1283,NBA,blatcan01,2470000,2007-08,2008,2007,Washington Wizards
1284,NBA,blatcan01,2739669,2008-09,2009,2008,Washington Wizards
1285,NBA,blatcan01,3000000,2009-10,2010,2009,Washington Wizards
1286,NBA,blatcan01,5900000,2010-11,2011,2010,Washington Wizards
1287,NBA,blatcan01,6442083,2011-12,2012,2011,Washington Wizards
1288,NBA,blatcan01,7118502,2012-13,2013,2012,Washington Wizards
1289,NBA,blatcan01,1146337,2012-13,2013,2012,Brooklyn Nets
1290,NBA,blatcan01,1375604,2013-14,2014,2013,Brooklyn Nets
1291,NBA,blatcan01,8471339,2014-15,2015,2014,Washington Wizards
1292,NBA,blaylmo01,525000,1990-91,1991,1990,New Jersey Nets
1293,NBA,blaylmo01,575000,1991-92,1992,1991,New Jersey Nets
1294,NBA,blaylmo01,660000,1992-93,1993,1992,Atlanta Hawks
1295,NBA,blaylmo01,1630000,1993-94,1994,1993,Atlanta Hawks
1296,NBA,blaylmo01,2100000,1994-95,1995,1994,Atlanta Hawks
1297,NBA,blaylmo01,2500000,1995-96,1996,1995,Atlanta Hawks
1298,NBA,blaylmo01,2800000,1996-97,1997,1996,Atlanta Hawks
1299,NBA,blaylmo01,3000000,1997-98,1998,1997,Atlanta Hawks
1300,NBA,blaylmo01,3600000,1998-99,1999,1998,Atlanta Hawks
1301,NBA,blaylmo01,4200000,1999-00,2000,1999,Golden State Warriors
1302,NBA,blaylmo01,4800000,2000-01,2001,2000,Golden State Warriors
1303,NBA,blaylmo01,5400000,2001-02,2002,2001,Golden State Warriors
1304,NBA,bledser01,1485000,2010-11,2011,2010,Los Angeles Clippers
1305,NBA,bledser01,1596360,2011-12,2012,2011,Los Angeles Clippers
1306,NBA,bledser01,1707720,2012-13,2013,2012,Los Angeles Clippers
1307,NBA,bledser01,2626473,2013-14,2014,2013,Phoenix Suns
1308,NBA,bledser01,12173913,2014-15,2015,2014,Phoenix Suns
1309,NBA,bledser01,13086957,2015-16,2016,2015,Phoenix Suns
1310,NBA,bledser01,14000000,2016-17,2017,2016,Phoenix Suns
1311,NBA,bledser01,14500000,2017-18,2018,2017,Milwaukee Bucks
1312,NBA,bledser01,15000000,2018-19,2019,2018,Milwaukee Bucks
1313,NBA,blounco01,620000,1993-94,1994,1993,Chicago Bulls
1314,NBA,blounco01,845000,1994-95,1995,1994,Chicago Bulls
1315,NBA,blounco01,1040000,1995-96,1996,1995,Los Angeles Lakers
1316,NBA,blounco01,1235000,1996-97,1997,1996,Los Angeles Lakers
1317,NBA,blounco01,1430000,1997-98,1998,1997,Los Angeles Lakers
1318,NBA,blounco01,1625000,1998-99,1999,1998,Los Angeles Lakers
1319,NBA,blounco01,537500,1998-99,1999,1998,Cleveland Cavaliers
1320,NBA,blounco01,1100000,1999-00,2000,1999,Phoenix Suns
1321,NBA,blounco01,1320000,2000-01,2001,2000,Phoenix Suns
1322,NBA,blounco01,1609235,2001-02,2002,2001,Philadelphia 76ers
1323,NBA,blounco01,1400000,2002-03,2003,2002,Chicago Bulls
1324,NBA,blounco01,1680000,2003-04,2004,2003,Chicago Bulls
1325,NBA,blounma01,316969,2000-01,2001,2000,Boston Celtics
1326,NBA,blounma01,540850,2001-02,2002,2001,Boston Celtics
1327,NBA,blounma01,762435,2002-03,2003,2002,Denver Nuggets
1328,NBA,blounma01,944922,2003-04,2004,2003,Boston Celtics
1329,NBA,blounma01,4903000,2004-05,2005,2004,Boston Celtics
1330,NBA,blounma01,5515875,2005-06,2006,2005,Boston Celtics
1331,NBA,blounma01,7288165,2006-07,2007,2006,Minnesota Timberwolves
1332,NBA,blounma01,7901040,2007-08,2008,2007,Miami Heat
1333,NBA,blounma01,8513916,2008-09,2009,2008,Miami Heat
1334,NBA,blounma01,7962500,2009-10,2010,2009,Minnesota Timberwolves
1335,NBA,bobbito01,305403,2004-05,2005,2004,Los Angeles Lakers
1336,NBA,boganke01,366931,2003-04,2004,2003,Orlando Magic
1337,NBA,boganke01,620046,2004-05,2005,2004,Charlotte Bobcats
1338,NBA,boganke01,869373,2005-06,2006,2005,Charlotte Bobcats
1339,NBA,boganke01,2510000,2006-07,2007,2006,Orlando Magic
1340,NBA,boganke01,2440000,2007-08,2008,2007,Orlando Magic
1341,NBA,boganke01,2565000,2008-09,2009,2008,Milwaukee Bucks
1342,NBA,boganke01,1033342,2009-10,2010,2009,San Antonio Spurs
1343,NBA,boganke01,1600000,2010-11,2011,2010,Chicago Bulls
1344,NBA,boganke01,848266,2011-12,2012,2011,New Jersey Nets
1345,NBA,boganke01,1229225,2012-13,2013,2012,Brooklyn Nets
1346,NBA,boganke01,5058198,2013-14,2014,2013,Boston Celtics
1347,NBA,bogdabo01,9470614,2017-18,2018,2017,Sacramento Kings
1348,NBA,bogdabo01,9000000,2018-19,2019,2018,Sacramento Kings
1349,NBA,bogdabo02,3278000,2014-15,2015,2014,Brooklyn Nets
1350,NBA,bogdabo02,3425510,2015-16,2016,2015,Brooklyn Nets
1351,NBA,bogdabo02,3730653,2016-17,2017,2016,Washington Wizards
1352,NBA,bogdabo02,10500000,2017-18,2018,2017,Indiana Pacers
1353,NBA,bogdabo02,10500000,2018-19,2019,2018,Indiana Pacers
1354,NBA,boguemu01,250000,1987-88,1988,1987,Washington Bullets
1355,NBA,boguemu01,350000,1988-89,1989,1988,Charlotte Hornets
1356,NBA,boguemu01,805000,1990-91,1991,1990,Charlotte Hornets
1357,NBA,boguemu01,906000,1991-92,1992,1991,Charlotte Hornets
1358,NBA,boguemu01,700000,1992-93,1993,1992,Charlotte Hornets
1359,NBA,boguemu01,900000,1993-94,1994,1993,Charlotte Hornets
1360,NBA,boguemu01,1125000,1994-95,1995,1994,Charlotte Hornets
1361,NBA,boguemu01,1350000,1995-96,1996,1995,Charlotte Hornets
1362,NBA,boguemu01,1575000,1996-97,1997,1996,Charlotte Hornets
1363,NBA,boguemu01,1800000,1997-98,1998,1997,Charlotte Hornets
1364,NBA,boguemu01,2800000,1998-99,1999,1998,Golden State Warriors
1365,NBA,boguemu01,510000,1999-00,2000,1999,Toronto Raptors
1366,NBA,boguemu01,1740000,2000-01,2001,2000,Toronto Raptors
1367,NBA,boguemu01,1520860,2001-02,2002,2001,Dallas Mavericks
1368,NBA,boguemu01,1659120,2002-03,2003,2002,Dallas Mavericks
1369,NBA,boguemu01,437420,2003-04,2004,2003,Dallas Mavericks
1370,NBA,bogutan01,4340520,2005-06,2006,2005,Milwaukee Bucks
1371,NBA,bogutan01,4665960,2006-07,2007,2006,Milwaukee Bucks
1372,NBA,bogutan01,4991520,2007-08,2008,2007,Milwaukee Bucks
1373,NBA,bogutan01,6294310,2008-09,2009,2008,Milwaukee Bucks
1374,NBA,bogutan01,10000000,2009-10,2010,2009,Milwaukee Bucks
1375,NBA,bogutan01,11000000,2010-11,2011,2010,Milwaukee Bucks
1376,NBA,bogutan01,12000000,2011-12,2012,2011,Milwaukee Bucks
1377,NBA,bogutan01,13000000,2012-13,2013,2012,Golden State Warriors
1378,NBA,bogutan01,14000000,2013-14,2014,2013,Golden State Warriors
1379,NBA,bogutan01,12972973,2014-15,2015,2014,Golden State Warriors
1380,NBA,bogutan01,12000000,2015-16,2016,2015,Golden State Warriors
1381,NBA,bogutan01,11027027,2016-17,2017,2016,Philadelphia 76ers
1382,NBA,bogutan01,242224,2016-17,2017,2016,Cleveland Cavaliers
1383,NBA,bogutan01,1105123,2017-18,2018,2017,Los Angeles Lakers
1384,NBA,bogutan01,2393887,2018-19,2019,2018,Golden State Warriors
1385,NBA,bohanet01,272250,1997-98,1998,1997,Indiana Pacers
1386,NBA,bohanet01,523500,2000-01,2001,2000,Los Angeles Clippers
1387,NBA,boldejo01,1690000,2018-19,2019,2018,Philadelphia 76ers
1388,NBA,bolma01,137500,1985-86,1986,1985,Washington Bullets
1389,NBA,bolma01,200000,1987-88,1988,1987,Washington Bullets
1390,NBA,bolma01,400000,1988-89,1989,1988,Golden State Warriors
1391,NBA,bolma01,1300000,1990-91,1991,1990,Philadelphia 76ers
1392,NBA,bolma01,1350000,1991-92,1992,1991,Philadelphia 76ers
1393,NBA,bolma01,1650000,1992-93,1993,1992,Philadelphia 76ers
1394,NBA,bolma01,650000,1993-94,1994,1993,Miami Heat
1395,NBA,bolma01,200000,1994-95,1995,1994,Golden State Warriors
1396,NBA,bondwa01,150000,1992-93,1993,1992,Dallas Mavericks
1397,NBA,bondwa01,150000,1993-94,1994,1993,Utah Jazz
1398,NBA,bondwa01,117000,1994-95,1995,1994,Detroit Pistons
1399,NBA,bondwa01,57900,1994-95,1995,1994,Utah Jazz
1400,NBA,bongais01,1000000,2018-19,2019,2018,Los Angeles Lakers
1401,NBA,bonnean01,568000,1991-92,1992,1991,Sacramento Kings
1402,NBA,bonnean01,763000,1992-93,1993,1992,Sacramento Kings
1403,NBA,bonnean01,650000,1993-94,1994,1993,New York Knicks
1404,NBA,bonnean01,845000,1994-95,1995,1994,New York Knicks
1405,NBA,bonnema01,385277,2004-05,2005,2004,Toronto Raptors
1406,NBA,bonnema01,2000000,2005-06,2006,2005,Toronto Raptors
1407,NBA,bonnema01,2000000,2006-07,2007,2006,San Antonio Spurs
1408,NBA,bonnema01,2678000,2007-08,2008,2007,San Antonio Spurs
1409,NBA,bonnema01,2987000,2008-09,2009,2008,San Antonio Spurs
1410,NBA,bonnema01,3240380,2009-10,2010,2009,San Antonio Spurs
1411,NBA,bonnema01,3000000,2010-11,2011,2010,San Antonio Spurs
1412,NBA,bonnema01,3315000,2011-12,2012,2011,San Antonio Spurs
1413,NBA,bonnema01,3630000,2012-13,2013,2012,San Antonio Spurs
1414,NBA,bonnema01,3945000,2013-14,2014,2013,San Antonio Spurs
1415,NBA,bonnema01,1448490,2014-15,2015,2014,San Antonio Spurs
1416,NBA,bonnema01,1499187,2015-16,2016,2015,San Antonio Spurs
1417,NBA,bookede01,2127840,2015-16,2016,2015,Phoenix Suns
1418,NBA,bookede01,2223600,2016-17,2017,2016,Phoenix Suns
1419,NBA,bookede01,2319360,2017-18,2018,2017,Phoenix Suns
1420,NBA,bookede01,3314365,2018-19,2019,2018,Phoenix Suns
1421,NBA,booketr01,1204560,2010-11,2011,2010,Washington Wizards
1422,NBA,booketr01,1294920,2011-12,2012,2011,Washington Wizards
1423,NBA,booketr01,1385280,2012-13,2013,2012,Washington Wizards
1424,NBA,booketr01,2350820,2013-14,2014,2013,Washington Wizards
1425,NBA,booketr01,5000000,2014-15,2015,2014,Utah Jazz
1426,NBA,booketr01,4775000,2015-16,2016,2015,Utah Jazz
1427,NBA,booketr01,9250000,2016-17,2017,2016,Brooklyn Nets
1428,NBA,booketr01,8725000,2017-18,2018,2017,Philadelphia 76ers
1429,NBA,booketr01,332516,2017-18,2018,2017,Indiana Pacers
1430,NBA,boonejo01,1053960,2006-07,2007,2006,New Jersey Nets
1431,NBA,boonejo01,1133040,2007-08,2008,2007,New Jersey Nets
1432,NBA,boonejo01,1212120,2008-09,2009,2008,New Jersey Nets
1433,NBA,boonejo01,2056968,2009-10,2010,2009,New Jersey Nets
1434,NBA,boothca01,301875,1999-00,2000,1999,Washington Wizards
1435,NBA,boothca01,423500,2000-01,2001,2000,Washington Wizards
1436,NBA,boothca01,4539000,2001-02,2002,2001,Seattle SuperSonics
1437,NBA,boothca01,4992900,2002-03,2003,2002,Seattle SuperSonics
1438,NBA,boothca01,5446800,2003-04,2004,2003,Seattle SuperSonics
1439,NBA,boothca01,5900700,2004-05,2005,2004,Dallas Mavericks
1440,NBA,boothca01,6354600,2005-06,2006,2005,Milwaukee Bucks
1441,NBA,boothca01,900498,2005-06,2006,2005,Washington Wizards
1442,NBA,boothca01,6629891,2006-07,2007,2006,Milwaukee Bucks
1443,NBA,boothca01,998967,2006-07,2007,2006,Washington Wizards
1444,NBA,boothca01,1103225,2007-08,2008,2007,Philadelphia 76ers
1445,NBA,boothca01,1319651,2008-09,2009,2008,Sacramento Kings
1446,NBA,boothke01,597600,1997-98,1998,1997,Chicago Bulls
1447,NBA,boothke01,687240,1998-99,1999,1998,Chicago Bulls
1448,NBA,boothke01,776880,1999-00,2000,1999,Chicago Bulls
1449,NBA,boozeca01,349458,2002-03,2003,2002,Cleveland Cavaliers
1450,NBA,boozeca01,563679,2003-04,2004,2003,Cleveland Cavaliers
1451,NBA,boozeca01,10967500,2004-05,2005,2004,Utah Jazz
1452,NBA,boozeca01,11593816,2005-06,2006,2005,Utah Jazz
1453,NBA,boozeca01,11260483,2006-07,2007,2006,Utah Jazz
1454,NBA,boozeca01,11260483,2007-08,2008,2007,Utah Jazz
1455,NBA,boozeca01,11593817,2008-09,2009,2008,Utah Jazz
1456,NBA,boozeca01,13520500,2009-10,2010,2009,Utah Jazz
1457,NBA,boozeca01,14400000,2010-11,2011,2010,Chicago Bulls
1458,NBA,boozeca01,13500000,2011-12,2012,2011,Chicago Bulls
1459,NBA,boozeca01,15000000,2012-13,2013,2012,Chicago Bulls
1460,NBA,boozeca01,15300000,2013-14,2014,2013,Chicago Bulls
1461,NBA,boozeca01,13550000,2014-15,2015,2014,Chicago Bulls
1462,NBA,boozeca01,3250000,2014-15,2015,2014,Los Angeles Lakers
1463,NBA,borchcu01,1113720,2002-03,2003,2002,Utah Jazz
1464,NBA,borchcu01,1187240,2003-04,2004,2003,Utah Jazz
1465,NBA,borchcu01,1280880,2004-05,2005,2004,Utah Jazz
1466,NBA,borchcu01,1969993,2005-06,2006,2005,Boston Celtics
1467,NBA,borrela01,301875,1999-00,2000,1999,Seattle SuperSonics
1468,NBA,boshch01,2911320,2003-04,2004,2003,Toronto Raptors
1469,NBA,boshch01,3129720,2004-05,2005,2004,Toronto Raptors
1470,NBA,boshch01,3348000,2005-06,2006,2005,Toronto Raptors
1471,NBA,boshch01,4235220,2006-07,2007,2006,Toronto Raptors
1472,NBA,boshch01,12455000,2007-08,2008,2007,Toronto Raptors
1473,NBA,boshch01,14410581,2008-09,2009,2008,Toronto Raptors
1474,NBA,boshch01,15779912,2009-10,2010,2009,Toronto Raptors
1475,NBA,boshch01,14500000,2010-11,2011,2010,Miami Heat
1476,NBA,boshch01,16022500,2011-12,2012,2011,Miami Heat
1477,NBA,boshch01,17545000,2012-13,2013,2012,Miami Heat
1478,NBA,boshch01,19067500,2013-14,2014,2013,Miami Heat
1479,NBA,boshch01,20644400,2014-15,2015,2014,Miami Heat
1480,NBA,boshch01,22192730,2015-16,2016,2015,Miami Heat
1481,NBA,boshch01,23741060,2016-17,2017,2016,Miami Heat
1482,NBA,boshch01,25289390,2017-18,2018,2017,Miami Heat
1483,NBA,bosweto01,65000,1984-85,1985,1984,
1484,NBA,bouchch01,457418,2018-19,2019,2018,Toronto Raptors
1485,NBA,boumtru01,332817,2001-02,2002,2001,Portland Trail Blazers
1486,NBA,boumtru01,512435,2002-03,2003,2002,Portland Trail Blazers
1487,NBA,boumtru01,663679,2003-04,2004,2003,Portland Trail Blazers
1488,NBA,bowdlca01,1025880,1999-00,2000,1999,Atlanta Hawks
1489,NBA,bowdlca01,1102800,2000-01,2001,2000,Atlanta Hawks
1490,NBA,bowdlca01,1179720,2001-02,2002,2001,Atlanta Hawks
1491,NBA,bowenbr01,422500,1997-98,1998,1997,Boston Celtics
1492,NBA,bowenbr01,507000,1998-99,1999,1998,Boston Celtics
1493,NBA,bowenbr01,510000,1999-00,2000,1999,Chicago Bulls
1494,NBA,bowenbr01,733000,2000-01,2001,2000,Miami Heat
1495,NBA,bowenbr01,715850,2001-02,2002,2001,San Antonio Spurs
1496,NBA,bowenbr01,3550000,2002-03,2003,2002,San Antonio Spurs
1497,NBA,bowenbr01,3650000,2003-04,2004,2003,San Antonio Spurs
1498,NBA,bowenbr01,3000000,2004-05,2005,2004,San Antonio Spurs
1499,NBA,bowenbr01,3375000,2005-06,2006,2005,San Antonio Spurs
1500,NBA,bowenbr01,3750000,2006-07,2007,2006,San Antonio Spurs
1501,NBA,bowenbr01,4125000,2007-08,2008,2007,San Antonio Spurs
1502,NBA,bowenbr01,4000000,2008-09,2009,2008,San Antonio Spurs
1503,NBA,bowenbr01,2000000,2009-10,2010,2009,Milwaukee Bucks
1504,NBA,bowenry01,301875,1999-00,2000,1999,Denver Nuggets
1505,NBA,bowenry01,510000,2000-01,2001,2000,Denver Nuggets
1506,NBA,bowenry01,630850,2001-02,2002,2001,Denver Nuggets
1507,NBA,bowenry01,1111111,2002-03,2003,2002,Denver Nuggets
1508,NBA,bowenry01,1250000,2003-04,2004,2003,Denver Nuggets
1509,NBA,bowenry01,807046,2004-05,2005,2004,Houston Rockets
1510,NBA,bowenry01,900498,2005-06,2006,2005,Houston Rockets
1511,NBA,bowenry01,998967,2006-07,2007,2006,Houston Rockets
1512,NBA,bowenry01,1033930,2007-08,2008,2007,New Orleans Hornets
1513,NBA,bowenry01,1141838,2008-09,2009,2008,New Orleans Hornets
1514,NBA,bowenry01,209592,2009-10,2010,2009,Oklahoma City Thunder
1515,NBA,bowiean01,900000,1992-93,1993,1992,Orlando Magic
1516,NBA,bowiean01,900000,1993-94,1994,1993,Orlando Magic
1517,NBA,bowiean01,900000,1994-95,1995,1994,Orlando Magic
1518,NBA,bowiean01,370000,1995-96,1996,1995,Orlando Magic
1519,NBA,bowiesa01,400000,1985-86,1986,1985,Portland Trail Blazers
1520,NBA,bowiesa01,1055000,1987-88,1988,1987,Portland Trail Blazers
1521,NBA,bowiesa01,1080000,1988-89,1989,1988,Portland Trail Blazers
1522,NBA,bowiesa01,1200000,1989-90,1990,1989,New Jersey Nets
1523,NBA,bowiesa01,2000000,1990-91,1991,1990,New Jersey Nets
1524,NBA,bowiesa01,2000000,1991-92,1992,1991,New Jersey Nets
1525,NBA,bowiesa01,2600000,1992-93,1993,1992,New Jersey Nets
1526,NBA,bowiesa01,3200000,1993-94,1994,1993,Los Angeles Lakers
1527,NBA,bowiesa01,3200000,1994-95,1995,1994,Los Angeles Lakers
1528,NBA,bowmair01,4529,1999-00,2000,1999,Dallas Mavericks
1529,NBA,bowmair01,19787,2001-02,2002,2001,Philadelphia 76ers
1530,NBA,boycedo01,250000,1995-96,1996,1995,Atlanta Hawks
1531,NBA,boycedo01,247500,1996-97,1997,1996,Atlanta Hawks
1532,NBA,boykiea01,287500,1998-99,1999,1998,Cleveland Cavaliers
1533,NBA,boykiea01,88324,1999-00,2000,1999,Orlando Magic
1534,NBA,boykiea01,498500,2000-01,2001,2000,Los Angeles Clippers
1535,NBA,boykiea01,650000,2001-02,2002,2001,Los Angeles Clippers
1536,NBA,boykiea01,715000,2002-03,2003,2002,Los Angeles Clippers
1537,NBA,boykiea01,528605,2002-03,2003,2002,Golden State Warriors
1538,NBA,boykiea01,2500000,2003-04,2004,2003,Denver Nuggets
1539,NBA,boykiea01,2500000,2004-05,2005,2004,Denver Nuggets
1540,NBA,boykiea01,2750000,2005-06,2006,2005,Denver Nuggets
1541,NBA,boykiea01,2950000,2006-07,2007,2006,Milwaukee Bucks
1542,NBA,boykiea01,533572,2007-08,2008,2007,Charlotte Bobcats
1543,NBA,boykiea01,1191180,2009-10,2010,2009,Washington Wizards
1544,NBA,boykiea01,1352181,2010-11,2011,2010,Milwaukee Bucks
1545,NBA,bozemce01,412718,2006-07,2007,2006,Atlanta Hawks
1546,NBA,brackcr01,1306920,2010-11,2011,2010,Philadelphia 76ers
1547,NBA,brackcr01,1404960,2011-12,2012,2011,Philadelphia 76ers
1548,NBA,bradlav01,1418160,2010-11,2011,2010,Boston Celtics
1549,NBA,bradlav01,1524480,2011-12,2012,2011,Boston Celtics
1550,NBA,bradlav01,1630800,2012-13,2013,2012,Boston Celtics
1551,NBA,bradlav01,2511432,2013-14,2014,2013,Boston Celtics
1552,NBA,bradlav01,7191011,2014-15,2015,2014,Boston Celtics
1553,NBA,bradlav01,7730337,2015-16,2016,2015,Boston Celtics
1554,NBA,bradlav01,8269663,2016-17,2017,2016,Boston Celtics
1555,NBA,bradlav01,8808989,2017-18,2018,2017,Los Angeles Clippers
1556,NBA,bradlav01,12000000,2018-19,2019,2018,Memphis Grizzlies
1557,NBA,bradldu01,100000,1985-86,1986,1985,Washington Bullets
1558,NBA,bradldu01,75000,1987-88,1988,1987,New Jersey Nets
1559,NBA,bradldu01,100000,1988-89,1989,1988,Atlanta Hawks
1560,NBA,bradlmi01,1123560,2001-02,2002,2001,Toronto Raptors
1561,NBA,bradlmi01,1207800,2002-03,2003,2002,Toronto Raptors
1562,NBA,bradlmi01,1292040,2003-04,2004,2003,Toronto Raptors
1563,NBA,bradlmi01,720046,2004-05,2005,2004,Orlando Magic
1564,NBA,bradlmi01,819550,2005-06,2006,2005,Philadelphia 76ers
1565,NBA,bradlsh01,2700000,1993-94,1994,1993,Philadelphia 76ers
1566,NBA,bradlsh01,3510000,1994-95,1995,1994,Philadelphia 76ers
1567,NBA,bradlsh01,4320000,1995-96,1996,1995,New Jersey Nets
1568,NBA,bradlsh01,5130000,1996-97,1997,1996,New Jersey Nets
1569,NBA,bradlsh01,5940000,1997-98,1998,1997,Dallas Mavericks
1570,NBA,bradlsh01,6750000,1998-99,1999,1998,Dallas Mavericks
1571,NBA,bradlsh01,7560000,1999-00,2000,1999,Dallas Mavericks
1572,NBA,bradlsh01,8370000,2000-01,2001,2000,Dallas Mavericks
1573,NBA,bradlsh01,4500000,2001-02,2002,2001,Dallas Mavericks
1574,NBA,bradlsh01,4000000,2002-03,2003,2002,Dallas Mavericks
1575,NBA,bradlsh01,3500000,2003-04,2004,2003,Dallas Mavericks
1576,NBA,bradlsh01,4000000,2004-05,2005,2004,Dallas Mavericks
1577,NBA,bradlsh01,4500000,2005-06,2006,2005,Dallas Mavericks
1578,NBA,bradlsh01,4800000,2006-07,2007,2006,Dallas Mavericks
